fdc_id,food_name,description,calories,protein_g,fat_g,carbs_g,sugar_g,fiber_g,sodium_mg,potassium_mg,phosphorus_mg,canonical_name,gi_value,gi_category,gi_match_type
169913,mulberries,"mulberries, raw",43.0,1.44,0.39,9.8,8.1,1.7,10.0,194.0,38.0,mulberries,,unknown,unmatched
169914,nectarines,"nectarines, raw",44.0,1.06,0.32,10.55,7.89,1.7,0.0,201.0,26.0,nectarines,,unknown,unmatched
169915,oheloberries,"oheloberries, raw",28.0,0.38,0.22,6.84,0.0,0.0,1.0,38.0,10.0,oheloberries,,unknown,unmatched
169924,tangerines,"tangerines, (mandarin oranges), canned, light syrup pack",61.0,0.45,0.1,16.19,15.49,0.7,6.0,78.0,10.0,tangerines,,unknown,unmatched
169926,papayas,"papayas, raw",43.0,0.47,0.26,10.82,7.82,1.7,8.0,182.0,10.0,papayas,,unknown,unmatched
169927,papaya,"papaya, canned, heavy syrup, drained",206.0,0.14,0.55,55.83,52.2,1.5,9.0,67.0,6.0,papaya,,unknown,unmatched
169928,peaches,"peaches, yellow, raw",39.0,0.91,0.25,9.54,8.39,1.5,0.0,190.0,20.0,peaches,,unknown,unmatched
169929,peaches,"peaches, canned, water pack, solids and liquids",24.0,0.44,0.06,6.11,4.81,1.3,3.0,99.0,10.0,peaches,,unknown,unmatched
169930,peaches,"peaches, canned, juice pack, solids and liquids",44.0,0.63,0.03,11.57,10.27,1.3,4.0,128.0,17.0,peaches,,unknown,unmatched
169931,peaches,"peaches, canned, extra light syrup, solids and liquids (includes foods for usda's food distribution program)",42.0,0.4,0.1,11.1,0.0,1.0,5.0,74.0,11.0,peaches,,unknown,unmatched
169932,peaches,"peaches, dehydrated (low-moisture), sulfured, uncooked",325.0,4.89,1.03,83.18,0.0,0.0,10.0,1351.0,162.0,peaches,,unknown,unmatched
169933,peaches,"peaches, dehydrated (low-moisture), sulfured, stewed",133.0,2.01,0.42,34.14,0.0,0.0,4.0,554.0,66.0,peaches,,unknown,unmatched
169934,peaches,"peaches, dried, sulfured, uncooked",239.0,3.61,0.76,61.33,41.74,8.2,7.0,996.0,119.0,peaches,,unknown,unmatched
169935,peaches,"peaches, dried, sulfured, stewed, without added sugar",77.0,1.16,0.25,19.69,16.99,2.7,2.0,320.0,38.0,peaches,,unknown,unmatched
169940,pear nectar,"pear nectar, canned, without added ascorbic acid",60.0,0.11,0.01,15.76,15.16,0.6,4.0,13.0,3.0,pear nectar,,unknown,unmatched
169941,persimmons,"persimmons, japanese, raw",70.0,0.58,0.19,18.59,12.53,3.6,1.0,161.0,17.0,persimmons,,unknown,unmatched
169942,persimmons,"persimmons, japanese, dried",274.0,1.38,0.59,73.43,0.0,14.5,2.0,802.0,81.0,persimmons,,unknown,unmatched
169943,persimmons,"persimmons, native, raw",127.0,0.8,0.4,33.5,0.0,0.0,1.0,310.0,26.0,persimmons,,unknown,unmatched
169949,plums,"plums, raw",46.0,0.7,0.28,11.42,9.92,1.4,0.0,157.0,16.0,plums,,unknown,unmatched
169950,plums,"plums, canned, purple, water pack, solids and liquids",41.0,0.39,0.01,11.03,10.1,0.9,1.0,126.0,13.0,plums,,unknown,unmatched
169951,plums,"plums, canned, purple, juice pack, solids and liquids",58.0,0.51,0.02,15.15,14.22,0.9,1.0,154.0,15.0,plums,,unknown,unmatched
169952,plums,"plums, canned, purple, light syrup pack, solids and liquids",63.0,0.37,0.1,16.28,15.35,0.9,20.0,93.0,13.0,plums,,unknown,unmatched
169953,lima beans,"lima beans, immature seeds, frozen, fordhook, unprepared",106.0,6.4,0.35,19.83,1.39,5.5,58.0,478.0,74.0,lima beans,,unknown,unmatched
169954,lima beans,"lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, without salt",103.0,6.07,0.34,19.32,1.34,5.3,69.0,304.0,97.0,lima beans,,unknown,unmatched
169955,lima beans,"lima beans, immature seeds, frozen, baby, unprepared",132.0,7.59,0.44,25.14,0.0,6.0,52.0,452.0,104.0,lima beans,,unknown,unmatched
169956,lima beans,"lima beans, immature seeds, frozen, baby, cooked, boiled, drained, without salt",105.0,6.65,0.3,19.45,1.37,4.8,29.0,411.0,112.0,lima beans,,unknown,unmatched
169957,mung beans,"mung beans, mature seeds, sprouted, raw",30.0,3.04,0.18,5.94,4.13,1.8,6.0,149.0,54.0,mung beans,,unknown,unmatched
169967,broccoli,"broccoli, cooked, boiled, drained, without salt",35.0,2.38,0.41,7.18,1.39,3.3,41.0,293.0,67.0,broccoli,,unknown,unmatched
169968,broccoli,"broccoli, frozen, chopped, unprepared",26.0,2.81,0.29,4.78,1.35,3.0,24.0,212.0,50.0,broccoli,,unknown,unmatched
169969,broccoli,"broccoli, frozen, chopped, cooked, boiled, drained, without salt",28.0,3.1,0.12,5.35,1.47,3.0,11.0,142.0,49.0,broccoli,,unknown,unmatched
169970,broccoli,"broccoli, frozen, spears, unprepared (includes foods for usda's food distribution program)",29.0,3.06,0.34,5.35,1.47,3.0,17.0,250.0,59.0,broccoli,,unknown,unmatched
169971,brussels sprouts,"brussels sprouts, cooked, boiled, drained, without salt",36.0,2.55,0.5,7.1,1.74,2.6,21.0,317.0,56.0,brussels sprouts,,unknown,unmatched
169972,brussels sprouts,"brussels sprouts, frozen, unprepared",41.0,3.78,0.41,7.86,2.03,3.8,10.0,370.0,62.0,brussels sprouts,,unknown,unmatched
169973,brussels sprouts,"brussels sprouts, frozen, cooked, boiled, drained, without salt",42.0,3.64,0.39,8.32,2.08,4.1,15.0,290.0,56.0,brussels sprouts,,unknown,unmatched
169974,burdock root,"burdock root, raw",72.0,1.53,0.15,17.34,2.9,3.3,5.0,308.0,51.0,burdock root,,unknown,unmatched
169975,cabbage,"cabbage, raw",25.0,1.28,0.1,5.8,3.2,2.5,18.0,170.0,26.0,cabbage,,unknown,unmatched
169976,cabbage,"cabbage, cooked, boiled, drained, without salt",23.0,1.27,0.06,5.51,2.79,1.9,8.0,196.0,33.0,cabbage,,unknown,unmatched
169977,cabbage,"cabbage, red, raw",31.0,1.43,0.16,7.37,3.83,2.1,27.0,243.0,30.0,cabbage,,unknown,unmatched
169978,cabbage,"cabbage, red, cooked, boiled, drained, without salt",29.0,1.51,0.09,6.94,3.32,2.6,28.0,262.0,33.0,cabbage,,unknown,unmatched
169979,cabbage,"cabbage, chinese (pe-tsai), raw",16.0,1.2,0.2,3.23,1.41,1.2,9.0,238.0,29.0,cabbage,,unknown,unmatched
169980,cabbage,"cabbage, chinese (pe-tsai), cooked, boiled, drained, without salt",14.0,1.5,0.17,2.41,0.0,1.7,9.0,225.0,39.0,cabbage,,unknown,unmatched
169981,cardoon,"cardoon, raw",17.0,0.7,0.1,4.07,0.0,1.6,170.0,400.0,23.0,cardoon,,unknown,unmatched
169982,cardoon,"cardoon, cooked, boiled, drained, without salt",22.0,0.76,0.11,5.33,0.0,1.7,176.0,392.0,23.0,cardoon,,unknown,unmatched
169985,cassava,"cassava, raw",160.0,1.36,0.28,38.06,1.7,1.8,14.0,271.0,27.0,cassava,,unknown,unmatched
169986,cauliflower,"cauliflower, raw",25.0,1.92,0.28,4.97,1.91,2.0,30.0,299.0,44.0,cauliflower,,unknown,unmatched
169987,celeriac,"celeriac, cooked, boiled, drained, without salt",27.0,0.96,0.19,5.9,0.0,1.2,61.0,173.0,66.0,celeriac,,unknown,unmatched
169988,celery,"celery, raw",14.0,0.69,0.17,2.97,1.34,1.6,80.0,260.0,24.0,celery,,unknown,unmatched
169989,celery,"celery, cooked, boiled, drained, without salt",18.0,0.83,0.16,4.0,2.37,1.6,91.0,284.0,25.0,celery,,unknown,unmatched
169990,celtuce,"celtuce, raw",18.0,0.85,0.3,3.65,0.0,1.7,11.0,330.0,39.0,celtuce,,unknown,unmatched
169991,chard,"chard, swiss, raw",19.0,1.8,0.2,3.74,1.1,1.6,213.0,379.0,46.0,chard,,unknown,unmatched
169992,chicory greens,"chicory greens, raw",23.0,1.7,0.3,4.7,0.7,4.0,45.0,420.0,47.0,chicory greens,,unknown,unmatched
169993,chicory roots,"chicory roots, raw",72.0,1.4,0.2,17.51,8.73,1.5,50.0,290.0,61.0,chicory roots,,unknown,unmatched
169995,chrysanthemum,"chrysanthemum, garland, raw",24.0,3.36,0.56,3.02,0.0,3.0,118.0,567.0,54.0,chrysanthemum,,unknown,unmatched
169997,coriander (cilantro) leaves,"coriander (cilantro) leaves, raw",23.0,2.13,0.52,3.67,0.87,2.8,46.0,521.0,48.0,coriander (cilantro) leaves,,unknown,unmatched
170000,onions,"onions, raw",40.0,1.1,0.1,9.34,4.24,1.7,4.0,146.0,29.0,onions,,unknown,unmatched
170001,onions,"onions, cooked, boiled, drained, without salt",44.0,1.36,0.19,10.15,4.73,1.4,3.0,166.0,35.0,onions,,unknown,unmatched
170002,onions,"onions, dehydrated flakes",349.0,8.95,0.46,83.28,37.41,9.2,21.0,1622.0,303.0,onions,,unknown,unmatched
170003,onions,"onions, canned, solids and liquids",19.0,0.85,0.09,4.02,2.2,1.2,371.0,111.0,28.0,onions,,unknown,unmatched
170004,onions,"onions, yellow, sauteed",123.0,0.95,10.8,7.86,0.0,1.7,12.0,133.0,33.0,onions,,unknown,unmatched
170005,onions,"onions, spring or scallions (includes tops and bulb), raw",32.0,1.83,0.19,7.34,2.33,2.6,16.0,276.0,37.0,onions,,unknown,unmatched
170006,onions,"onions, young green, tops only",27.0,0.97,0.47,5.74,3.91,1.8,15.0,159.0,25.0,onions,,unknown,unmatched
170007,onions,"onions, welsh, raw",34.0,1.9,0.4,6.5,2.18,2.4,17.0,212.0,49.0,onions,,unknown,unmatched
170008,onions,"onions, sweet, raw",32.0,0.8,0.08,7.55,5.02,0.9,8.0,119.0,27.0,onions,,unknown,unmatched
170009,parsnips,"parsnips, cooked, boiled, drained, without salt",71.0,1.32,0.3,17.01,4.8,3.6,10.0,367.0,69.0,parsnips,,unknown,unmatched
170019,peas and onions,"peas and onions, canned, solids and liquids",51.0,3.28,0.38,8.57,0.0,2.3,442.0,96.0,51.0,peas and onions,,unknown,unmatched
170020,peas and onions,"peas and onions, frozen, unprepared",70.0,3.98,0.32,13.51,0.0,3.5,61.0,203.0,59.0,peas and onions,,unknown,unmatched
170021,peas and onions,"peas and onions, frozen, cooked, boiled, drained, without salt",45.0,2.54,0.2,8.63,3.77,2.2,37.0,117.0,34.0,peas and onions,,unknown,unmatched
170022,peppers,"peppers, sweet, green, frozen, chopped, unprepared",20.0,1.08,0.21,4.45,0.0,1.6,5.0,91.0,17.0,peppers,,unknown,unmatched
170023,peppers,"peppers, sweet, green, frozen, chopped, boiled, drained, without salt",18.0,0.95,0.18,3.9,0.0,0.9,4.0,72.0,13.0,peppers,,unknown,unmatched
170024,peppers,"peppers, sweet, green, sauteed",116.0,0.78,11.85,4.22,2.17,1.8,17.0,134.0,15.0,peppers,,unknown,unmatched
170025,pigeonpeas,"pigeonpeas, immature seeds, raw",136.0,7.2,1.64,23.88,3.0,5.1,5.0,552.0,127.0,pigeonpeas,,unknown,unmatched
170047,potato puffs,"potato puffs, frozen, unprepared",178.0,1.93,8.71,24.8,0.28,2.3,428.0,247.0,64.0,potato puffs,,unknown,unmatched
170048,potato puffs,"potato puffs, frozen, oven-heated",192.0,2.13,9.05,27.29,0.27,2.0,463.0,287.0,84.0,potato puffs,,unknown,unmatched
170054,tomato products,"tomato products, canned, sauce",24.0,1.2,0.3,5.31,3.56,1.5,474.0,297.0,27.0,tomato products,,unknown,unmatched
170055,tomato products,"tomato products, canned, sauce, with mushrooms",35.0,1.45,0.13,8.43,5.77,1.5,452.0,380.0,32.0,tomato products,,unknown,unmatched
170056,tomato products,"tomato products, canned, sauce, with onions",42.0,1.56,0.19,9.94,0.0,1.8,551.0,413.0,39.0,tomato products,,unknown,unmatched
170057,tomato products,"tomato products, canned, sauce, with herbs and cheese",59.0,2.13,1.93,10.24,0.0,2.2,543.0,356.0,54.0,tomato products,,unknown,unmatched
170058,turnips,"turnips, cooked, boiled, drained, without salt",22.0,0.71,0.08,5.06,2.99,2.0,16.0,177.0,26.0,turnips,,unknown,unmatched
170059,turnips,"turnips, frozen, unprepared",16.0,1.04,0.16,2.94,0.0,1.8,25.0,137.0,20.0,turnips,,unknown,unmatched
170060,turnips,"turnips, frozen, cooked, boiled, drained, without salt",23.0,1.53,0.24,4.35,2.35,2.0,36.0,182.0,26.0,turnips,,unknown,unmatched
170061,turnip greens,"turnip greens, raw",32.0,1.5,0.3,7.13,0.81,3.2,40.0,296.0,42.0,turnip greens,,unknown,unmatched
170062,turnip greens and turnips,"turnip greens and turnips, frozen, cooked, boiled, drained, without salt",35.0,2.99,0.38,4.85,1.07,3.1,19.0,216.0,32.0,turnip greens and turnips,,unknown,unmatched
170063,vegetable juice cocktail,"vegetable juice cocktail, canned",22.0,0.93,0.31,3.87,2.84,0.5,169.0,185.0,19.0,vegetable juice cocktail,,unknown,unmatched
170064,vegetables,"vegetables, mixed, canned, solids and liquids",36.0,1.42,0.25,7.13,0.0,3.8,224.0,138.0,37.0,vegetables,,unknown,unmatched
170065,vegetables,"vegetables, mixed, canned, drained solids",49.0,2.59,0.25,9.26,2.41,3.0,214.0,291.0,42.0,vegetables,,unknown,unmatched
170066,waterchestnuts,"waterchestnuts, chinese, (matai), raw",97.0,1.4,0.1,23.94,4.8,3.0,14.0,584.0,63.0,waterchestnuts,,unknown,unmatched
170067,waterchestnuts,"waterchestnuts, chinese, canned, solids and liquids",50.0,0.88,0.06,12.3,2.46,2.5,8.0,118.0,19.0,waterchestnuts,,unknown,unmatched
170068,watercress,"watercress, raw",11.0,2.3,0.1,1.29,0.2,0.5,41.0,330.0,60.0,watercress,,unknown,unmatched
170069,waxgourd,"waxgourd, (chinese preserving melon), raw",13.0,0.4,0.2,3.0,0.0,2.9,111.0,6.0,19.0,waxgourd,,unknown,unmatched
170070,winged bean tuber,"winged bean tuber, raw",148.0,11.6,0.9,28.1,0.0,0.0,35.0,586.0,45.0,winged bean tuber,,unknown,unmatched
170073,yambean (jicama),"yambean (jicama), raw",38.0,0.72,0.09,8.82,1.8,4.9,4.0,150.0,18.0,yambean (jicama),,unknown,unmatched
170074,yambean (jicama),"yambean (jicama), cooked, boiled, drained, without salt",38.0,0.72,0.09,8.82,0.0,0.0,4.0,135.0,16.0,yambean (jicama),,unknown,unmatched
170076,dock,"dock, raw",22.0,2.0,0.7,3.2,0.0,2.9,4.0,390.0,63.0,dock,,unknown,unmatched
170077,dock,"dock, cooked, boiled, drained, without salt",20.0,1.83,0.64,2.93,0.0,2.6,3.0,321.0,52.0,dock,,unknown,unmatched
170078,eppaw,"eppaw, raw",150.0,4.6,1.8,31.68,0.0,0.0,12.0,340.0,165.0,eppaw,,unknown,unmatched
170080,peppers,"peppers, jalapeno, canned, solids and liquids",27.0,0.92,0.94,4.74,2.14,2.6,1671.0,193.0,18.0,peppers,,unknown,unmatched
170082,shallots,"shallots, freeze-dried",348.0,12.3,0.5,80.7,38.16,15.7,59.0,1650.0,296.0,shallots,,unknown,unmatched
170085,tomato products,"tomato products, canned, sauce, spanish style",33.0,1.44,0.27,7.24,0.0,1.4,472.0,369.0,48.0,tomato products,,unknown,unmatched
170090,seaweed,"seaweed, agar, dried",306.0,6.21,0.3,80.88,2.97,7.7,102.0,1125.0,52.0,seaweed,,unknown,unmatched
170091,seaweed,"seaweed, spirulina, raw",26.0,5.92,0.39,2.42,0.3,0.4,98.0,127.0,11.0,seaweed,,unknown,unmatched
170095,radish seeds,"radish seeds, sprouted, raw",43.0,3.81,2.53,3.6,0.0,0.0,6.0,86.0,113.0,radish seeds,,unknown,unmatched
170097,mushrooms,"mushrooms, shiitake, cooked, with salt",56.0,1.56,0.22,14.39,3.84,2.1,240.0,117.0,29.0,mushrooms,,unknown,unmatched
170098,okra,"okra, cooked, boiled, drained, with salt",22.0,1.87,0.21,4.51,2.4,2.5,241.0,135.0,32.0,okra,,unknown,unmatched
170099,okra,"okra, frozen, cooked, boiled, drained, with salt",29.0,1.63,0.24,6.41,2.87,2.1,239.0,184.0,37.0,okra,,unknown,unmatched
170100,onions,"onions, cooked, boiled, drained, with salt",42.0,1.36,0.19,9.56,4.73,1.4,239.0,166.0,35.0,onions,,unknown,unmatched
170101,onions,"onions, frozen, chopped, cooked, boiled, drained, with salt",26.0,0.77,0.1,6.0,2.9,1.7,248.0,108.0,19.0,onions,,unknown,unmatched
170106,peppers,"peppers, hot chili, red, raw",40.0,1.87,0.44,8.81,5.3,1.5,9.0,322.0,43.0,peppers,,unknown,unmatched
170107,peppers,"peppers, hot chili, red, canned, excluding seeds, solids and liquids",21.0,0.9,0.1,5.1,3.32,1.3,1173.0,187.0,17.0,peppers,,unknown,unmatched
170108,peppers,"peppers, sweet, red, raw",26.0,0.99,0.3,6.03,4.2,2.1,4.0,211.0,26.0,peppers,,unknown,unmatched
170109,peppers,"peppers, sweet, green, cooked, boiled, drained, with salt",26.0,0.92,0.2,6.11,3.19,1.2,238.0,166.0,18.0,peppers,,unknown,unmatched
170110,peppers,"peppers, sweet, red, cooked, boiled, drained, without salt",28.0,0.92,0.2,6.7,4.39,1.2,2.0,166.0,18.0,peppers,,unknown,unmatched
170119,pumpkin,"pumpkin, flowers, cooked, boiled, drained, with salt",15.0,1.09,0.08,3.18,2.4,0.9,242.0,106.0,34.0,pumpkin,,unknown,unmatched
170120,pumpkin leaves,"pumpkin leaves, cooked, boiled, drained, with salt",21.0,2.72,0.22,3.39,0.69,2.7,244.0,438.0,79.0,pumpkin leaves,,unknown,unmatched
170121,purslane,"purslane, cooked, boiled, drained, with salt",18.0,1.49,0.19,3.55,0.0,0.0,280.0,488.0,37.0,purslane,,unknown,unmatched
170123,spinach,"spinach, canned, no salt added, solids and liquids",19.0,2.11,0.37,2.92,0.33,2.2,75.0,230.0,32.0,spinach,,unknown,unmatched
170124,spinach,"spinach, frozen, chopped or leaf, cooked, boiled, drained, with salt",34.0,4.01,0.87,4.8,0.51,3.7,322.0,302.0,50.0,spinach,,unknown,unmatched
170125,squash,"squash, summer, all varieties, cooked, boiled, drained, with salt",20.0,0.91,0.31,4.31,2.59,1.4,237.0,192.0,39.0,squash,,unknown,unmatched
170126,squash,"squash, summer, crookneck and straightneck, cooked, boiled, drained, with salt",19.0,1.04,0.39,3.79,2.48,1.1,237.0,177.0,29.0,squash,,unknown,unmatched
170127,squash,"squash, winter, all varieties, cooked, baked, with salt",37.0,0.89,0.35,8.85,3.3,2.8,237.0,241.0,19.0,squash,,unknown,unmatched
170128,squash,"squash, winter, acorn, cooked, baked, with salt",56.0,1.12,0.14,14.58,0.0,4.4,240.0,437.0,45.0,squash,,unknown,unmatched
170129,squash,"squash, winter, acorn, cooked, boiled, mashed, with salt",34.0,0.67,0.08,8.79,0.0,2.6,239.0,263.0,27.0,squash,,unknown,unmatched
170130,squash,"squash, winter, butternut, cooked, baked, with salt",40.0,0.9,0.09,10.49,1.97,3.2,240.0,284.0,27.0,squash,,unknown,unmatched
170131,succotash,"succotash, (corn and limas), frozen, cooked, boiled, drained, with salt",93.0,4.31,0.89,19.95,2.21,4.1,281.0,265.0,70.0,succotash,,unknown,unmatched
170132,water convolvulus,"water convolvulus, cooked, boiled, drained, with salt",20.0,2.08,0.24,3.7,0.0,1.9,358.0,284.0,42.0,water convolvulus,,unknown,unmatched
170135,taro,"taro, shoots, cooked, with salt",14.0,0.73,0.08,3.19,0.0,0.0,238.0,344.0,26.0,taro,,unknown,unmatched
170136,taro,"taro, tahitian, cooked, with salt",44.0,4.16,0.68,6.85,0.0,0.0,290.0,623.0,67.0,taro,,unknown,unmatched
170139,turnip greens,"turnip greens, cooked, boiled, drained, with salt",20.0,1.14,0.23,4.36,0.53,3.5,265.0,203.0,29.0,turnip greens,,unknown,unmatched
170140,turnip greens,"turnip greens, frozen, cooked, boiled, drained, with salt",29.0,3.35,0.42,4.98,0.75,3.4,251.0,224.0,34.0,turnip greens,,unknown,unmatched
170141,turnip greens and turnips,"turnip greens and turnips, frozen, cooked, boiled, drained, with salt",34.0,2.99,0.38,4.74,0.95,3.1,255.0,216.0,32.0,turnip greens and turnips,,unknown,unmatched
170142,vegetables,"vegetables, mixed, frozen, cooked, boiled, drained, with salt",60.0,2.86,0.15,13.09,3.12,4.4,271.0,169.0,51.0,vegetables,,unknown,unmatched
170143,mushrooms,"mushrooms, portabella, exposed to ultraviolet light, raw",22.0,2.11,0.35,3.87,2.5,1.3,9.0,364.0,108.0,mushrooms,,unknown,unmatched
170144,seeds,"seeds, breadfruit seeds, raw",191.0,7.4,5.59,29.24,0.0,5.2,25.0,941.0,175.0,seeds,,unknown,unmatched
170145,seeds,"seeds, breadfruit seeds, boiled",168.0,5.3,2.3,32.0,0.0,4.8,23.0,875.0,124.0,seeds,,unknown,unmatched
170146,seeds,"seeds, cottonseed flour, low fat (glandless)",332.0,49.83,1.41,36.1,0.0,0.0,35.0,1761.0,1587.0,seeds,,unknown,unmatched
170147,seeds,"seeds, cottonseed meal, partially defatted (glandless)",367.0,49.1,4.77,38.43,0.0,0.0,37.0,1869.0,1684.0,seeds,,unknown,unmatched
170148,seeds,"seeds, hemp seed, hulled",553.0,31.56,48.75,8.67,1.5,4.0,5.0,1200.0,1650.0,seeds,,unknown,unmatched
170149,seeds,"seeds, lotus seeds, dried",332.0,15.41,1.97,64.47,0.0,0.0,5.0,1368.0,626.0,seeds,,unknown,unmatched
170150,seeds,"seeds, sesame seeds, whole, dried",573.0,17.73,49.67,23.45,0.3,11.8,11.0,468.0,629.0,seeds,,unknown,unmatched
170151,seeds,"seeds, sesame seeds, whole, roasted and toasted",565.0,16.96,48.0,25.74,0.0,14.0,11.0,475.0,638.0,seeds,,unknown,unmatched
170152,seeds,"seeds, sesame seed kernels, toasted, without salt added (decorticated)",567.0,16.96,48.0,26.04,0.48,16.9,39.0,406.0,774.0,seeds,,unknown,unmatched
170153,seeds,"seeds, sesame flour, partially defatted",382.0,40.32,11.89,35.14,0.0,0.0,41.0,425.0,810.0,seeds,,unknown,unmatched
170154,seeds,"seeds, sunflower seed kernels, toasted, without salt",619.0,17.21,56.8,20.59,0.0,11.5,3.0,491.0,1158.0,seeds,,unknown,unmatched
170155,seeds,"seeds, sunflower seed butter, without salt",617.0,17.28,55.2,23.32,10.54,5.7,3.0,576.0,666.0,seeds,,unknown,unmatched
170156,seeds,"seeds, sunflower seed flour, partially defatted",326.0,48.06,1.61,35.83,0.0,5.2,3.0,67.0,689.0,seeds,,unknown,unmatched
170188,seeds,"seeds, pumpkin and squash seeds, whole, roasted, without salt",446.0,18.55,19.4,53.75,0.0,18.4,18.0,919.0,92.0,seeds,,unknown,unmatched
170189,seeds,"seeds, sesame butter, tahini, from roasted and toasted kernels (most common type)",595.0,17.0,53.76,21.19,0.49,9.3,115.0,414.0,732.0,seeds,,unknown,unmatched
170191,seeds,"seeds, sesame butter, paste",586.0,18.08,50.87,24.05,0.0,5.5,12.0,582.0,659.0,seeds,,unknown,unmatched
170192,seeds,"seeds, sesame flour, high-fat",526.0,30.78,37.1,26.62,0.0,0.0,41.0,423.0,807.0,seeds,,unknown,unmatched
170241,puddings,"puddings, banana, dry mix, regular, with added oil",387.0,0.0,5.0,88.4,0.0,0.3,788.0,17.0,5.0,puddings,,unknown,unmatched
170242,puddings,"puddings, lemon, dry mix, regular, with added oil, potassium, sodium",366.0,0.1,1.5,90.3,0.0,0.1,849.0,257.0,3.0,puddings,,unknown,unmatched
170243,puddings,"puddings, tapioca, dry mix, with no added salt",369.0,0.1,0.1,94.3,0.0,0.2,8.0,5.0,4.0,puddings,,unknown,unmatched
170244,snacks,"snacks, corn-based, extruded, puffs or twists, cheese-flavor, unenriched",558.0,5.76,35.76,54.1,2.76,2.2,896.0,197.0,108.0,snacks,,unknown,unmatched
170245,snacks,"snacks, corn-based, extruded, chips, barbecue-flavor, made with enriched masa flour",523.0,7.0,32.7,56.2,0.0,0.0,763.0,236.0,207.0,snacks,,unknown,unmatched
